Date_Format_1;Appels_traites;Capacitaire;Chorus;Commande;Courts;DUREE;Den_Satisfaction_Decouverte;Duree_dispo_CC;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_retrait_formation;Duree_retrait_management;Duree_retrait_pause;Etoile_1;Etoile_2;Etoile_3;Etoile_4;Etoile_5;H_ABS_ABS;H_PLA_ABS;H_REA_ABS;Hagrid;Happy;NbCas;NbScript;NbreAppelTraite;NbreTransfertsAccompAveug;Nbre_Tracage_ND;Presentes;Prevision;Reit1J;Reit1h;Reit7J;Reit7J_7;Satisfaction_Decouverte;Traites;exploitables;exploitables_7;exploitables_Tracage;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20230426,0;6119,0;6070,46682;3,0;6041,0;38,0;459840,0;116,0;1281617,9338;3555952,1784;5444720,887;193,0;111826,0;391008,0;8,0;3,0;3,0;17,0;96,0;478,25;2101,5;1623,25;3,0;52,0;0,0;0,0;6117,0;305,0;0,0;6221,0;6712,222222222223;470,0;220,0;951,0;951,0;62,0;6117,0;5954,0;5954,0;4616,0;26/04/2023;Mercredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230427,0;5181,0;5349,574157;2,0;5484,0;26,0;361020,0;121,0;1513532,7318;2985309,6743;4957045,1347;0,0;40287,0;336673,0;12,0;5,0;7,0;15,0;97,0;417,0665;1883,0;1465,9334999999999;8,0;77,0;0,0;0,0;5171,0;226,0;0,0;5234,0;6093,333333333334;416,0;204,0;832,0;832,0;53,0;5174,0;4998,0;4998,0;3749,0;27/04/2023;Jeudi;Avril;S17;2023;2023-Sem17;2023 - T2
20230428,0;5068,0;5231,577275;2,0;5616,0;77,0;427680,0;113,0;1048474,0884;2887559,145;4427866,2318;94,0;47060,0;338704,0;13,0;2,0;4,0;12,0;100,0;500,7503;1832,5;1331,7497;9,0;70,0;0,0;0,0;5062,0;285,0;0,0;5207,0;6240,0;465,0;263,0;936,0;936,0;65,0;5065,0;4899,0;4899,0;3892,0;28/04/2023;Vendredi;Avril;S17;2023;2023-Sem17;2023 - T2
20230429,0;3442,0;3273,321921;0,0;3430,0;23,0;193260,0;107,0;600275,2724;2039325,5447;2962716,8205;635,0;14707,0;246843,0;8,0;4,0;2,0;19,0;89,0;433,533;1297,0;863,467;3,0;50,0;0,0;0,0;3441,0;216,0;0,0;3502,0;3811,1111111111113;227,0;163,0;590,0;590,0;65,0;3442,0;3320,0;3320,0;2531,0;29/04/2023;Samedi;Avril;S17;2023;2023-Sem17;2023 - T2
20230430,0;0,0;0,0;0,0;0,0;0,0;0,0;102,0;1261,0909;0,9091;1352,6365;0,0;0,0;0,0;11,0;3,0;3,0;14,0;87,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,0;0,0;0,0;0,0;0,0;30/04/2023;Dimanche;Avril;S17;2023;2023-Sem17;2023 - T2
20230501,0;0,0;0,0;0,0;0,0;0,0;0,0;114,0;811,3636;99,4545;1123,8182;0,0;0,0;0,0;12,0;3,0;3,0;21,0;90,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;65,0;0,0;0,0;0,0;0,0;01/05/2023;Lundi;Mai;S18;2023;2023-Sem18;2023 - T2
20230502,0;7385,0;7449,368457;6,0;6281,0;46,0;1001880,0;63,0;560949,4757;4239881,2316;5372767,7084;32,0;51323,0;397027,0;6,0;5,0;3,0;11,0;43,0;633,4835;2396,0;1762,5165;3,0;73,0;340,0;76,0;7381,0;316,0;3402,0;7944,0;6978,888888888889;582,0;248,0;1182,0;1182,0;22,0;7383,0;7130,0;7130,0;5679,0;02/05/2023;Mardi;Mai;S18;2023;2023-Sem18;2023 - T2
20230503,0;5963,0;7533,997502;2,0;5738,0;50,0;943800,0;40,0;1358007,2289;3374260,1109;5323800,2432;1562,0;66301,0;396145,0;5,0;2,0;2,0;8,0;32,0;590,7334;2342,0;1751,2666;6,0;60,0;340,0;63,0;5961,0;263,0;2550,0;6057,0;6375,555555555556;501,0;230,0;981,0;981,0;21,0;5963,0;5745,0;5745,0;4356,0;03/05/2023;Mercredi;Mai;S18;2023;2023-Sem18;2023 - T2
20230504,0;5439,0;6566,894128;2,0;5161,0;23,0;764700,0;121,0;1725690,5516;3090881,7618;5421079,766;1279,0;106804,0;402706,0;5,0;4,0;5,0;14,0;106,0;602,5166;2315,0;1712,4834;13,0;75,0;305,0;73,0;5437,0;265,0;2274,0;5510,0;5734,444444444444;441,0;214,0;899,0;899,0;63,0;5438,0;5261,0;5261,0;3870,0;04/05/2023;Jeudi;Mai;S18;2023;2023-Sem18;2023 - T2
20230505,0;6265,0;6473,304188;3,0;5264,0;56,0;540180,0;96,0;1416301,0094;3528618,7272;5525225,3744;172,0;46954,0;426419,0;9,0;0,0;7,0;20,0;78,0;591,9667;2286,5;1694,5333;1,0;87,0;362,0;70,0;6257,0;279,0;2625,0;6333,0;5848,888888888889;509,0;272,0;1060,0;1060,0;53,0;6260,0;6042,0;6042,0;4479,0;05/05/2023;Vendredi;Mai;S18;2023;2023-Sem18;2023 - T2
20230506,0;3427,0;4066,801212;4,0;3199,0;22,0;392040,0;87,0;2204824,0892;2049888,9216;4707602,2822;4,0;22490,0;359364,0;8,0;1,0;5,0;14,0;71,0;607,5669;2026,0;1418,4331;7,0;53,0;224,0;52,0;3411,0;157,0;1492,0;3496,0;3554,444444444445;219,0;161,0;579,0;579,0;53,0;3426,0;3320,0;3320,0;2450,0;06/05/2023;Samedi;Mai;S18;2023;2023-Sem18;2023 - T2
20230507,0;0,0;0,0;0,0;0,0;0,0;0,0;114,0;1285,2727;11,5455;1425,0;0,0;0,0;0,0;4,0;8,0;7,0;19,0;89,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;65,0;0,0;0,0;0,0;0,0;07/05/2023;Dimanche;Mai;S18;2023;2023-Sem18;2023 - T2
20230508,0;0,0;0,0;0,0;0,0;0,0;0,0;119,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;7,0;4,0;20,0;99,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66,0;0,0;0,0;0,0;0,0;08/05/2023;Lundi;Mai;S19;2023;2023-Sem19;2023 - T2
20230509,0;7710,0;7041,981119;0,0;5940,0;42,0;624720,0;82,0;1022601,2363;4319133,7507;5967229,6268;154,0;60086,0;450431,0;10,0;6,0;2,0;15,0;61,0;476,8328;2297,0;1820,1672;4,0;57,0;350,0;104,0;7707,0;344,0;3446,0;8100,0;6600,0;649,0;296,0;1409,0;1409,0;38,0;7708,0;7456,0;7456,0;5924,0;09/05/2023;Mardi;Mai;S19;2023;2023-Sem19;2023 - T2
20230510,0;7153,0;7279,920679;7,0;5417,0;48,0;614340,0;40,0;1147447,9962;4056885,5282;5867446,8901;7,0;105859,0;441745,0;6,0;5,0;1,0;12,0;24,0;472,8507;2279,0;1806,1493;5,0;81,0;395,0;112,0;7150,0;365,0;3147,0;7384,0;6018,888888888889;588,0;279,0;1257,0;1257,0;17,0;7153,0;6946,0;6946,0;5352,0;10/05/2023;Mercredi;Mai;S19;2023;2023-Sem19;2023 - T2
20230511,0;6168,0;6291,331347;7,0;4873,0;41,0;607500,0;122,0;1559064,32;3530654,8009;5720493,6638;12,0;107406,0;426566,0;12,0;7,0;9,0;20,0;95,0;465,7164;2234,0;1768,2836;14,0;93,0;335,0;64,0;6167,0;271,0;2667,0;6228,0;5414,444444444444;505,0;246,0;1003,0;1003,0;67,0;6168,0;5979,0;5979,0;4532,0;11/05/2023;Jeudi;Mai;S19;2023;2023-Sem19;2023 - T2
20230512,0;5597,0;6201,668667;5,0;4970,0;39,0;454860,0;128,0;1707018,3759;3312372,6477;5640891,39;88,0;82831,0;432356,0;13,0;5,0;2,0;22,0;115,0;395,9497;2089,5;1693,5502999999999;3,0;78,0;306,0;74,0;5592,0;283,0;2468,0;5641,0;5522,222222222223;424,0;222,0;878,0;878,0;74,0;5593,0;5410,0;5410,0;4138,0;12/05/2023;Vendredi;Mai;S19;2023;2023-Sem19;2023 - T2
20230513,0;3328,0;3926,478174;5,0;3020,0;20,0;271440,0;93,0;1785526,2161;1926562,9819;4153267,9253;6,0;45989,0;330557,0;3,0;2,0;1,0;16,0;79,0;540,1997;1759,5;1219,3003;8,0;59,0;265,0;48,0;3327,0;189,0;1334,0;3379,0;3355,5555555555557;221,0;139,0;553,0;553,0;57,0;3328,0;3219,0;3219,0;2367,0;13/05/2023;Samedi;Mai;S19;2023;2023-Sem19;2023 - T2
20230514,0;0,0;0,0;0,0;0,0;0,0;0,0;153,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;5,0;9,0;28,0;117,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,0;0,0;0,0;0,0;0,0;14/05/2023;Dimanche;Mai;S19;2023;2023-Sem19;2023 - T2
20230515,0;5945,0;6827,146991;3,0;4582,0;30,0;680760,0;134,0;1734119,085;3422832,9092;5870868,9978;24935,0;168160,0;435303,0;9,0;5,0;10,0;32,0;112,0;428,5162;2288,0;1859,4838;2,0;87,0;357,0;75,0;5938,0;249,0;2731,0;5988,0;5091,111111111111;474,0;227,0;990,0;990,0;71,0;5942,0;5689,0;5689,0;4590,0;15/05/2023;Lundi;Mai;S20;2023;2023-Sem20;2023 - T2
20230516,0;4798,0;6558,492941;3,0;3989,0;34,0;567720,0;60,0;1870044,7587;2671469,6731;5071084,1591;3048,0;83660,0;365537,0;9,0;2,0;3,0;10,0;42,0;678,7333;2252,0;1573,2667;6,0;87,0;311,0;44,0;4796,0;214,0;2024,0;4837,0;4432,222222222223;390,0;199,0;779,0;779,0;29,0;4797,0;4618,0;4618,0;3575,0;16/05/2023;Mardi;Mai;S20;2023;2023-Sem20;2023 - T2
20230517,0;4764,0;6808,953664;6,0;4062,0;29,0;590700,0;98,0;2085020,6365;2787494,4548;5469159,363;1579,0;107384,0;409505,0;10,0;4,0;5,0;17,0;75,0;379,4668;2054,0;1674,5332;6,0;67,0;319,0;59,0;4756,0;246,0;2028,0;4788,0;4513,333333333334;287,0;168,0;758,0;758,0;48,0;4757,0;4580,0;4580,0;3501,0;17/05/2023;Mercredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230518,0;0,0;0,0;0,0;0,0;0,0;0,0;112,0;1195,3635;22,1819;1488,0;0,0;0,0;0,0;7,0;1,0;4,0;18,0;95,0;0,0;70,0;70,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66,0;0,0;0,0;0,0;0,0;18/05/2023;Jeudi;Mai;S20;2023;2023-Sem20;2023 - T2
20230519,0;4636,0;5913,070025;4,0;4075,0;21,0;398820,0;85,0;183298,5855;2571091,8443;3049509,4351;59,0;17408,0;220259,0;6,0;2,0;5,0;15,0;68,0;355,4833;1351,5;996,0167;9,0;64,0;199,0;93,0;4633,0;188,0;2185,0;5047,0;4527,777777777778;406,0;204,0;944,0;944,0;47,0;4640,0;4413,0;4413,0;3982,0;19/05/2023;Vendredi;Mai;S20;2023;2023-Sem20;2023 - T2
20230520,0;2759,0;3743,756986;7,0;2394,0;22,0;101340,0;42,0;866534,0;1583648,0011;2708011,8204;50,0;20958,0;197629,0;4,0;0,0;1,0;7,0;40,0;327,2835;1096,5;769,2165;3,0;39,0;245,0;55,0;2759,0;172,0;1166,0;2788,0;2660,0;179,0;111,0;565,0;565,0;29,0;2759,0;2646,0;2646,0;2105,0;20/05/2023;Samedi;Mai;S20;2023;2023-Sem20;2023 - T2
20230521,0;0,0;0,0;0,0;0,0;0,0;0,0;75,0;1074,4546;20,7273;1237,4546;0,0;0,0;0,0;5,0;0,0;3,0;13,0;62,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,0;0,0;0,0;0,0;0,0;21/05/2023;Dimanche;Mai;S20;2023;2023-Sem20;2023 - T2
20230522,0;5825,0;5548,787893;3,0;4606,0;24,0;1073040,0;80,0;1805130,6499;3190290,363;5552479,2829;2,0;58808,0;413003,0;8,0;1,0;3,0;13,0;65,0;352,5833;2286,0;1933,4167;8,0;64,0;357,0;82,0;5810,0;284,0;2694,0;5873,0;5117,777777777778;471,0;222,0;971,0;971,0;45,0;5825,0;5577,0;5577,0;4566,0;22/05/2023;Lundi;Mai;S21;2023;2023-Sem21;2023 - T2
20230523,0;4734,0;5441,909153;5,0;4003,0;16,0;526620,0;26,0;2034367,4561;2710045,3518;5253936,8039;1069,0;55415,0;369623,0;2,0;0,0;2,0;6,0;19,0;371,1665;2025,0;1653,8335;5,0;70,0;331,0;63,0;4721,0;238,0;2001,0;4758,0;4447,777777777778;346,0;155,0;709,0;709,0;16,0;4734,0;4564,0;4564,0;3514,0;23/05/2023;Mardi;Mai;S21;2023;2023-Sem21;2023 - T2
20230524,0;5023,0;5599,341152;9,0;4137,0;30,0;307380,0;105,0;1564279,818;2745438,4093;4829104,4076;3,0;96623,0;345419,0;17,0;2,0;5,0;19,0;75,0;310,5829;1803,5;1492,9171;9,0;63,0;363,0;61,0;5000,0;295,0;2106,0;5046,0;4596,666666666667;402,0;177,0;812,0;812,0;55,0;5023,0;4796,0;4796,0;3663,0;24/05/2023;Mercredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230525,0;4439,0;4932,666315;0,0;3768,0;28,0;192420,0;105,0;1473356,1337;2404941,8636;4285857,9984;9,0;44196,0;308860,0;6,0;1,0;8,0;15,0;100,0;324,4001;1624,0;1299,5999;7,0;75,0;308,0;59,0;4423,0;230,0;1825,0;4508,0;4186,666666666667;357,0;172,0;743,0;743,0;66,0;4434,0;4277,0;4277,0;3193,0;25/05/2023;Jeudi;Mai;S21;2023;2023-Sem21;2023 - T2
20230526,0;4743,0;4862,367032;6,0;3789,0;24,0;173940,0;69,0;1188306,0003;2578210,9998;4169322,0001;513,0;25573,0;311531,0;6,0;0,0;4,0;11,0;63,0;369,3332;1623,0;1253,6668;6,0;72,0;366,0;86,0;4735,0;263,0;2100,0;4804,0;4210,0;367,0;193,0;818,0;818,0;31,0;4739,0;4584,0;4584,0;3539,0;26/05/2023;Vendredi;Mai;S21;2023;2023-Sem21;2023 - T2
20230527,0;2742,0;3053,477133;0,0;2294,0;12,0;138180,0;84,0;523886,7271;1460296,6392;2166387,2752;0,0;8166,0;143790,0;11,0;1,0;4,0;13,0;68,0;250,6835;881,5;630,8165;2,0;38,0;180,0;54,0;2732,0;162,0;1137,0;2798,0;2548,888888888889;169,0;114,0;503,0;503,0;47,0;2742,0;2633,0;2633,0;2021,0;27/05/2023;Samedi;Mai;S21;2023;2023-Sem21;2023 - T2
20230528,0;0,0;0,0;0,0;0,0;0,0;0,0;100,0;1242,0;11,9091;1332,1819;0,0;0,0;0,0;8,0;5,0;7,0;9,0;84,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,0;0,0;0,0;0,0;0,0;28/05/2023;Dimanche;Mai;S21;2023;2023-Sem21;2023 - T2
20230529,0;0,0;0,0;0,0;0,0;0,0;0,0;78,0;0,0;81,8182;81,8182;0,0;0,0;0,0;6,0;2,0;4,0;17,0;59,0;0,0;244,0;244,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,0;0,0;0,0;0,0;0,0;29/05/2023;Lundi;Mai;S22;2023;2023-Sem22;2023 - T2
20230530,0;6036,0;6549,534887;2,0;4999,0;25,0;890280,0;63,0;1422908,2186;3316147,4347;5311122,5612;29,0;44027,0;375780,0;1,0;1,0;5,0;9,0;60,0;434,6668;2387,0;1952,3332;7,0;95,0;351,0;143,0;6027,0;245,0;3337,0;6433,0;5554,444444444444;560,0;219,0;1320,0;1320,0;39,0;6034,0;5792,0;5792,0;5791,0;30/05/2023;Mardi;Mai;S22;2023;2023-Sem22;2023 - T2
20230531,0;5492,0;6740,782054;4,0;4334,0;26,0;630840,0;37,0;1533724,656;3088181,3075;5200779,1433;32,0;47204,0;369368,0;4,0;1,0;3,0;5,0;27,0;482,2997;2341,0;1858,7003;10,0;70,0;265,0;77,0;5492,0;220,0;3107,0;5545,0;4815,555555555556;500,0;225,0;1128,0;1128,0;22,0;5492,0;5274,0;5274,0;5274,0;31/05/2023;Mercredi;Mai;S22;2023;2023-Sem22;2023 - T2
20230601,0;4672,0;6603,910023;8,0;3824,0;23,0;550620,0;66,0;1872003,6388;2640646,4087;5108829,4989;14,0;126907,0;389544,0;2,0;3,0;4,0;9,0;66,0;496,4331;2377,0;1880,5669;11,0;62,0;229,0;88,0;4670,0;240,0;2695,0;4800,0;4248,888888888889;429,0;180,0;909,0;909,0;38,0;4670,0;4468,0;4468,0;4468,0;01/06/2023;Jeudi;Juin;S22;2023;2023-Sem22;2023 - T2
20230602,0;3936,0;6385,461855;2,0;3879,0;25,0;652200,0;99,0;2187186,6587;2306319,3589;5025916,1994;424,0;122466,0;354746,0;6,0;2,0;3,0;17,0;92,0;489,2503;2318,5;1829,2497;7,0;88,0;184,0;62,0;3936,0;173,0;2204,0;3971,0;4310,0;311,0;137,0;784,0;784,0;57,0;3936,0;3757,0;3757,0;3757,0;02/06/2023;Vendredi;Juin;S22;2023;2023-Sem22;2023 - T2
20230603,0;2319,0;4008,618489;5,0;2289,0;15,0;357660,0;18,0;2319254,5151;1377744,8182;4075735,7878;13,0;39249,0;294767,0;1,0;1,0;1,0;3,0;16,0;473,1001;1689,5;1216,3999000000001;9,0;59,0;135,0;40,0;2317,0;124,0;1298,0;2338,0;2543,3333333333335;163,0;108,0;502,0;502,0;11,0;2319,0;2218,0;2218,0;2217,0;03/06/2023;Samedi;Juin;S22;2023;2023-Sem22;2023 - T2
20230604,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;6,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;04/06/2023;Dimanche;Juin;S22;2023;2023-Sem22;2023 - T2
20230605,0;5117,0;5808,597359;6,0;4401,0;30,0;538320,0;63,0;2077670,2353;2828927,0568;5478427,2923;20104,0;80939,0;402988,0;10,0;1,0;5,0;8,0;45,0;335,7497;2261,0;1925,2503;5,0;57,0;233,0;64,0;5117,0;187,0;0,0;5186,0;4890,0;484,0;200,0;1058,0;1058,0;32,0;5117,0;4903,0;4903,0;4903,0;05/06/2023;Lundi;Juin;S23;2023;2023-Sem23;2023 - T2
20230606,0;5126,0;5672,44711;4,0;3822,0;34,0;467040,0;87,0;1505878,2191;2767382,2659;4745248,305;200,0;45706,0;359793,0;12,0;1,0;3,0;9,0;74,0;308,2499;2018,0;1709,7501;10,0;49,0;219,0;76,0;5120,0;195,0;0,0;5202,0;4246,666666666667;450,0;208,0;1021,0;1021,0;43,0;5120,0;4904,0;4904,0;4904,0;06/06/2023;Mardi;Juin;S23;2023;2023-Sem23;2023 - T2
20230607,0;4631,0;5866,396343;6,0;3929,0;28,0;464520,0;89,0;1474095,6536;2573672,3214;4524100,8843;390,0;72866,0;342177,0;3,0;0,0;3,0;10,0;86,0;352,9498;1975,0;1622,0502;9,0;72,0;202,0;58,0;4625,0;175,0;0,0;4724,0;4365,555555555556;367,0;165,0;857,0;857,0;50,0;4627,0;4467,0;4467,0;4467,0;07/06/2023;Mercredi;Juin;S23;2023;2023-Sem23;2023 - T2
20230608,0;4026,0;5233,642564;5,0;3569,0;21,0;415800,0;84,0;1620190,3732;2237560,7416;4387258,5694;378,0;172555,0;297582,0;5,0;0,0;4,0;14,0;75,0;275,4497;1769,0;1493,5503;3,0;87,0;194,0;78,0;4024,0;176,0;0,0;4096,0;3965,5555555555557;320,0;138,0;758,0;758,0;48,0;4026,0;3856,0;3856,0;3854,0;08/06/2023;Jeudi;Juin;S23;2023;2023-Sem23;2023 - T2
20230609,0;3863,0;5137,077034;3,0;3615,0;16,0;340560,0;100,0;1545648,0725;2207343,6885;4236599,7613;1394,0;138161,0;296319,0;9,0;2,0;3,0;16,0;80,0;350,9334;1802,5;1451,5665999999999;6,0;69,0;194,0;63,0;3862,0;165,0;0,0;3912,0;4016,666666666667;309,0;141,0;796,0;796,0;43,0;3862,0;3714,0;3714,0;3714,0;09/06/2023;Vendredi;Juin;S23;2023;2023-Sem23;2023 - T2
20230610,0;2229,0;3213,490744;3,0;2250,0;11,0;150720,0;81,0;1189230,1659;1215301,8967;2638821,6991;8,0;8135,0;199022,0;7,0;0,0;3,0;11,0;70,0;244,083;1024,5;780,417;2,0;37,0;115,0;30,0;2227,0;95,0;0,0;2249,0;2500,0;142,0;90,0;485,0;485,0;43,0;2229,0;2122,0;2122,0;2122,0;10/06/2023;Samedi;Juin;S23;2023;2023-Sem23;2023 - T2
20230611,0;0,0;0,0;0,0;0,0;0,0;0,0;97,0;1318,7274;42,5454;1661,0911;0,0;0,0;0,0;11,0;1,0;5,0;18,0;75,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,0;0,0;0,0;0,0;0,0;11/06/2023;Dimanche;Juin;S23;2023;2023-Sem23;2023 - T2
20230612,0;4884,0;5724,468579;1,0;4480,0;17,0;549060,0;93,0;2104194,5102;2695439,8751;5364975,9318;7,0;121672,0;390506,0;6,0;1,0;3,0;10,0;85,0;377,6165;2208,0;1830,3835;8,0;52,0;267,0;79,0;4882,0;237,0;0,0;4921,0;4977,777777777778;414,0;189,0;954,0;954,0;52,0;4883,0;4706,0;4706,0;4706,0;12/06/2023;Lundi;Juin;S24;2023;2023-Sem24;2023 - T2
20230613,0;3657,0;5568,098351;1,0;3888,0;17,0;411420,0;40,0;2216102,052;1991667,9394;4663631,082;6,0;89456,0;315809,0;6,0;0,0;2,0;6,0;35,0;377,1331;1958,0;1580,8669;5,0;48,0;175,0;43,0;3655,0;168,0;0,0;3702,0;4320,0;327,0;133,0;738,0;738,0;20,0;3657,0;3468,0;3468,0;3468,0;13/06/2023;Mardi;Juin;S24;2023;2023-Sem24;2023 - T2
20230614,0;4247,0;5780,737131;1,0;4000,0;31,0;481980,0;82,0;1741091,647;2292882,4832;4540487,1308;121,0;137153,0;324197,0;4,0;2,0;2,0;16,0;63,0;338,7333;1915,0;1576,2667;8,0;51,0;246,0;77,0;4241,0;185,0;0,0;4302,0;4444,444444444444;387,0;171,0;843,0;843,0;49,0;4242,0;4062,0;4062,0;4062,0;14/06/2023;Mercredi;Juin;S24;2023;2023-Sem24;2023 - T2
20230615,0;3658,0;5097,645889;2,0;3632,0;19,0;460680,0;69,0;1770692,7497;2047612,6137;4221529,5454;736,0;66314,0;300142,0;9,0;1,0;2,0;4,0;63,0;339,2667;1810,5;1471,2333;6,0;59,0;202,0;84,0;3656,0;176,0;0,0;3709,0;4035,5555555555557;302,0;137,0;698,0;698,0;50,0;3658,0;3494,0;3494,0;3494,0;15/06/2023;Jeudi;Juin;S24;2023;2023-Sem24;2023 - T2
20230616,0;4107,0;5014,006953;1,0;3678,0;24,0;392040,0;66,0;1428848,1653;2344267,1449;4204667,216;6761,0;62168,0;299453,0;4,0;1,0;2,0;7,0;60,0;295,1001;1732,5;1437,3999;4,0;53,0;221,0;83,0;4105,0;189,0;0,0;4160,0;4086,6666666666665;290,0;135,0;753,0;753,0;42,0;4105,0;3946,0;3946,0;3946,0;16/06/2023;Vendredi;Juin;S24;2023;2023-Sem24;2023 - T2
20230617,0;1928,0;3174,530908;1,0;2291,0;14,0;163560,0;71,0;1199866,1687;1047044,1091;2447758,278;0,0;11774,0;173090,0;5,0;1,0;3,0;11,0;58,0;282,6163;995,0;712,3837;3,0;35,0;114,0;42,0;1927,0;92,0;0,0;1959,0;2545,5555555555557;105,0;65,0;386,0;386,0;41,0;1928,0;1854,0;1854,0;1854,0;17/06/2023;Samedi;Juin;S24;2023;2023-Sem24;2023 - T2
20230618,0;0,0;0,0;0,0;0,0;0,0;0,0;99,0;1648,0;20,4546;1953,0909;0,0;0,0;0,0;7,0;2,0;3,0;15,0;79,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,0;0,0;0,0;0,0;0,0;18/06/2023;Dimanche;Juin;S24;2023;2023-Sem24;2023 - T2
20230619,0;5077,0;6120,368719;1,0;4537,0;29,0;807660,0;68,0;2132991,8487;2846153,1915;5560350,0393;478,0;127815,0;383737,0;4,0;3,0;1,0;14,0;63,0;372,667;2162,0;1789,333;8,0;67,0;280,0;77,0;5073,0;512,0;0,0;5121,0;5041,111111111111;472,0;194,0;1027,0;1027,0;40,0;5073,0;4894,0;4894,0;4894,0;19/06/2023;Lundi;Juin;S25;2023;2023-Sem25;2023 - T2
20230620,0;4020,0;5939,385798;4,0;3940,0;19,0;452520,0;38,0;1950564,2869;2373991,2987;4824574,6763;298,0;97499,0;339672,0;2,0;0,0;4,0;6,0;31,0;362,5169;1847,0;1484,4831;7,0;52,0;220,0;75,0;4020,0;473,0;0,0;4060,0;4377,777777777777;318,0;146,0;733,0;733,0;14,0;4020,0;3852,0;3852,0;3852,0;20/06/2023;Mardi;Juin;S25;2023;2023-Sem25;2023 - T2
20230621,0;4549,0;6122,114286;3,0;4052,0;24,0;824040,0;86,0;1217126,2387;2626947,7251;4288050,2326;1356,0;68117,0;302695,0;7,0;1,0;7,0;9,0;70,0;404,7497;1824,0;1419,2503;3,0;66,0;242,0;70,0;4549,0;487,0;0,0;4623,0;4502,222222222223;427,0;188,0;947,0;947,0;52,0;4549,0;4388,0;4388,0;4388,0;21/06/2023;Mercredi;Juin;S25;2023;2023-Sem25;2023 - T2
20230622,0;3399,0;5417,572495;3,0;3681,0;24,0;372060,0;84,0;1961987,6904;1940134,3684;4285713,1493;2,0;48688,0;274430,0;5,0;1,0;2,0;9,0;76,0;368,1337;1658,0;1289,8663;5,0;51,0;234,0;58,0;3398,0;425,0;0,0;3452,0;4090,0;320,0;139,0;700,0;700,0;49,0;3398,0;3252,0;3252,0;3252,0;22/06/2023;Jeudi;Juin;S25;2023;2023-Sem25;2023 - T2
20230623,0;3575,0;5320,583315;3,0;3725,0;21,0;347160,0;72,0;2019286,6348;2080539,1856;4504179,7293;3,0;45353,0;306984,0;3,0;0,0;3,0;9,0;61,0;356,0166;1693,0;1336,9834;6,0;51,0;293,0;92,0;3570,0;470,0;0,0;3612,0;4138,888888888889;285,0;144,0;706,0;706,0;47,0;3571,0;3412,0;3412,0;3412,0;23/06/2023;Vendredi;Juin;S25;2023;2023-Sem25;2023 - T2
20230624,0;1931,0;3368,634376;0,0;2323,0;16,0;173160,0;64,0;1682613,2426;1070678,2463;2974599,3991;0,0;6596,0;193629,0;1,0;1,0;1,0;9,0;57,0;364,9163;1243,5;878,5837;1,0;37,0;160,0;62,0;1929,0;241,0;0,0;1958,0;2581,1111111111113;110,0;73,0;407,0;407,0;44,0;1931,0;1842,0;1842,0;1842,0;24/06/2023;Samedi;Juin;S25;2023;2023-Sem25;2023 - T2
