Date;Matricule;Activite;Campagne;Heures_Connecte;Heures_Pause;Heures_Brief;Heures_FC;Heures_Dispo;Chiffre_Affaire;Appels_traitees;Connexion;Heures_Productives;Heures_Realisees;Appels_Transfert;NB_1Etoile;NB_2Etoile;NB_3Etoile;NB_4Etoile;NB_5Etoile;Appels_reiit_7j;Appels_reiit_1h;Appels_exploitable;Duree_traitement;Ventes;Appels_Recu
06/03/2024;MAA020657;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,7277783203125;0,9669444444444445;0,37527777777777777;0,0;0,7436110856797961;145,23;47,0;8,7277783203125;6,45388934135437;8,7;5,0;0,0;0,0;0,0;0,0;0,0;6,0;2,0;46,0;23234,001628875732;2,0;0,0
06/03/2024;MAA020678;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,712374114990235;0,7736111111111111;0,19305555555555556;0,0;0,8802825817300214;117,41999999999999;38,0;8,712374114990235;6,836258341471354;9,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;37,0;24610,530029296875;0,0;0,0
06/03/2024;MAA020713;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA020736;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,044728338453504;0,24222222222222223;0,0475;0,0;1,67348392062717;111,24;36,0;6,044728338453504;3,9401336118910044;6,1333;2,0;0,0;0,0;0,0;0,0;0,0;11,0;2,0;36,0;14184,481002807617;10,0;0,0
06/03/2024;MAA020738;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA020795;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA020797;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;0,0
06/03/2024;MAA020798;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,856111111111112;0,7747222222222222;0,8636111111111111;0,0;1,7219444444444445;200,85;65,0;8,856111111111112;5,266944444444444;8,85;2,0;0,0;0,0;0,0;0,0;0,0;9,0;4,0;62,0;18961,0;1,0;0,0
06/03/2024;MAA020825;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,416944444444445;0,16916666666666666;0,24638888888888888;0,0;0,7686111111111111;98,88;32,0;9,416944444444445;8,043055555555556;9,0;1,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;32,0;28955,0;0,0;0,0
06/03/2024;MAA020846;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,498888982137045;0,21888888888888888;0,0008333333333333334;0,0;0,6480555502573649;126,69;41,0;7,498888982137045;6,30861129336887;7,4;3,0;0,0;0,0;0,0;0,0;0,0;10,0;4,0;40,0;22711,00065612793;1,0;0,0
06/03/2024;MAA020854;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,283889431423612;0,16083333333333333;0,1597222222222222;0,04805555555555555;0,432500008477105;148,32;48,0;8,283889431423612;7,458611382378471;8,5167;2,0;0,0;0,0;0,0;0,0;0,0;9,0;1,0;46,0;26851,0009765625;0,0;0,0
06/03/2024;MAA020869;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,1775;0,7152777777777778;0,0;0,0;0,5294444444444445;126,69;41,0;8,1775;6,751666666666667;8,2667;5,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;39,0;24306,0;4,0;0,0
06/03/2024;MAA020911;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA020918;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,851666937934027;0,47638888888888886;0,8161111111111111;0,0;0,5188888888888888;123,6;40,0;8,851666937934027;6,885555640326607;8,9333;2,0;0,0;0,0;0,0;0,0;0,0;6,0;2,0;40,0;24788,00030517578;0,0;0,0
06/03/2024;MAA020923;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,77;0,6077777777777778;0,0;0,005277777777777778;0,7655555640326606;108,14999999999999;35,0;7,77;5,9183335113525395;7,7167;2,0;0,0;0,0;0,0;0,0;1,0;5,0;0,0;34,0;21306,00064086914;4,0;0,0
06/03/2024;MAA020946;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,464166666666666;0,7780555555555555;0,4922222222222222;0,0;0,7822222222222223;95,78999999999999;31,0;7,464166666666666;5,247777777777778;7,4667;0,0;0,0;0,0;0,0;0,0;1,0;3,0;1,0;30,0;18892,0;1,0;0,0
06/03/2024;MAA020953;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA020956;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,055277777777778;0,8025;0,01861111111111111;0,0;0,9969444444444444;123,6;40,0;9,055277777777778;6,8149999999999995;8,8167;2,0;0,0;0,0;0,0;0,0;1,0;8,0;0,0;39,0;24534,0;4,0;0,0
06/03/2024;MAA020992;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,580555470784505;0,8411111111111111;0,14666666666666667;0,0;0,43027778625488283;126,69;41,0;7,580555470784505;5,821666168636746;7,3833;4,0;0,0;0,0;0,0;0,0;0,0;10,0;4,0;41,0;20957,998207092285;1,0;0,0
06/03/2024;MAA021016;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,253333333333334;0,6597222222222222;0,31083333333333335;0,0;0,8669444444444444;142,14;46,0;8,253333333333334;6,170833333333334;8,2667;3,0;1,0;0,0;0,0;0,0;2,0;11,0;5,0;45,0;22215,0;3,0;0,0
06/03/2024;MAA021035;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,931388730671671;0,7188888888888889;0,2338888888888889;0,0;0,765;142,14;46,0;7,931388730671671;5,636944301459525;7,8333;2,0;0,0;0,0;0,0;0,0;1,0;7,0;0,0;43,0;20292,999485254288;4,0;0,0
06/03/2024;MAA021043;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,32861097547743;0,6011111111111112;0,0;0,0;1,4116666497124566;101,97;33,0;8,32861097547743;6,226666802300347;7,55;3,0;0,0;0,0;0,0;0,0;1,0;6,0;1,0;33,0;22416,00048828125;15,0;0,0
06/03/2024;MAA021050;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0
06/03/2024;MAA021055;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,942244777679443;0,8347222222222223;0,07416666666666667;0,0;1,3004554675353899;228,66;74,0;8,942244777679443;6,391789309183757;9,0;7,0;0,0;1,0;0,0;2,0;2,0;16,0;2,0;71,0;23010,441513061523;4,0;0,0
06/03/2024;MAA021079;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,630833418104384;0,8113888888888889;0,0;0,0;0,7799999883439805;123,6;40,0;8,630833418104384;6,546666853162977;8,2333;3,0;0,0;0,0;0,0;0,0;0,0;6,0;1,0;38,0;23568,00067138672;2,0;0,0
06/03/2024;MAA021081;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021083;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,9245115986797545;0,7972222222222223;0,0;0,0;0,817013476031522;173,04;56,0;7,9245115986797545;5,963331230315897;8,0;3,0;0,0;0,0;0,0;0,0;1,0;8,0;3,0;54,0;21467,99242913723;5,0;0,0
06/03/2024;MAA021106;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021120;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,155833333333334;0,5277777777777778;0,0;0,0;0,6258333333333334;126,69;41,0;8,155833333333334;6,813611111111111;8,5;0,0;0,0;0,0;0,0;0,0;1,0;4,0;1,0;37,0;24529,0;2,0;0,0
06/03/2024;MAA021122;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,833333689371745;0,6975;0,45944444444444443;0,1775;0,5286111047532823;108,14999999999999;35,0;7,833333689371745;5,669166435665555;7,8333;0,0;0,0;0,0;0,0;0,0;1,0;2,0;0,0;34,0;20408,999168395996;3,0;0,0
06/03/2024;MAA021124;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,079546930525037;0,7938888888888889;0,6111111111111112;0,0;0,7071542221638891;120,50999999999999;39,0;8,079546930525037;5,770448523627387;8,3667;1,0;1,0;0,0;0,0;0,0;0,0;10,0;2,0;36,0;20773,614685058594;6,0;0,0
06/03/2024;MAA021145;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,568055555555556;0,8433333333333334;0,0;0,0;0,7827777777777778;129,78;42,0;8,568055555555556;6,875555555555556;8,9333;1,0;0,0;0,0;0,0;0,0;0,0;9,0;1,0;41,0;24752,0;2,0;0,0
06/03/2024;MAA021148;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,588055386013455;0,7636111111111111;0,0;0,0;0,2686111137602064;105,06;34,0;7,588055386013455;6,309722001817491;7,3667;0,0;0,0;0,0;0,0;0,0;1,0;6,0;0,0;34,0;22714,99920654297;3,0;0,0
06/03/2024;MAA021150;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,064166666666667;0,6213888888888889;0,0;0,0;0,4638888888888889;92,69999999999999;30,0;9,064166666666667;7,978888888888889;9,0;2,0;0,0;0,0;0,0;0,0;2,0;3,0;0,0;25,0;28724,0;2,0;0,0
06/03/2024;MAA021169;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,791306954489814;0,5936111111111111;0,3672222222222222;0,0;0,7057912558896674;114,33;37,0;8,791306954489814;7,044126538170707;8,9333;2,0;0,0;0,0;0,0;0,0;2,0;6,0;1,0;36,0;25358,85553741455;1,0;0,0
06/03/2024;MAA021194;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021196;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,72861111111111;0,8558333333333333;0,01888888888888889;0,0;0,7636111111111111;114,33;37,0;8,72861111111111;6,874999999999999;8,6167;4,0;0,0;0,0;0,0;0,0;0,0;8,0;2,0;36,0;24750,0;4,0;0,0
06/03/2024;MAA021201;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,922222222222222;0,9086111111111111;0,0008333333333333334;0,0;0,7455555725097657;111,24;36,0;8,922222222222222;5,529166666666669;8,9833;2,0;0,0;0,0;1,0;0,0;0,0;4,0;0,0;35,0;19905,0;1,0;0,0
06/03/2024;MAA021204;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,645833333333334;0,7222222222222222;0,0;0,0;0,43666666666666665;77,25;25,0;8,645833333333334;7,428055555555555;8,9;0,0;0,0;0,0;0,0;0,0;3,0;3,0;1,0;23,0;26741,0;4,0;0,0
06/03/2024;MAA021205;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,526111111111112;0,8183333333333334;0,2947222222222222;0,0;0,5691666666666667;111,24;36,0;8,526111111111112;6,613611111111111;8,5333;0,0;0,0;0,0;0,0;0,0;1,0;6,0;2,0;34,0;23809,0;3,0;0,0
06/03/2024;MAA021212;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021238;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,918518518540594;0,5619444444444445;0,7636111111111111;0,0;0,8325925696558423;126,69;41,0;8,918518518540594;6,758981297810871;8,9833;2,0;0,0;0,0;0,0;0,0;1,0;5,0;0,0;40,0;24332,33267211914;2,0;0,0
06/03/2024;MAA021244;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021246;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021247;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,288055555555555;0,6680555555555555;0,3277777777777778;0,0;0,34305555555555556;58,709999999999994;19,0;4,288055555555555;2,9044444444444446;8,7667;0,0;0,0;0,0;0,0;0,0;0,0;6,0;1,0;16,0;10456,0;1,0;0,0
06/03/2024;MAA021323;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021335;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021337;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021339;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021355;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021357;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021366;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021368;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,139166666666666;0,6116666666666667;0,0;0,0;0,6108333502875434;120,50999999999999;39,0;8,139166666666666;6,916666666666667;7,9167;2,0;0,0;0,0;1,0;0,0;0,0;6,0;0,0;36,0;24900,0;2,0;0,0
06/03/2024;MAA021376;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,700150002373589;1,011388888888889;0,05444444444444444;0,0;0,6421811252170139;101,97;33,0;7,700150002373589;5,992135276794435;7,8833;4,0;0,0;0,0;0,0;0,0;1,0;5,0;1,0;32,0;21571,68699645996;2,0;0,0
06/03/2024;MAA021383;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021408;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021409;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,015555555555555;1,0597222222222222;0,2658333333333333;0,0;0,5127777777777778;71,07;23,0;7,015555555555555;4,9494444444444445;6,9;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;21,0;17818,0;5,0;0,0
06/03/2024;MAA021422;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,582777777777777;0,4052777777777778;0,0;0,0;0,4216666666666667;98,88;32,0;7,582777777777777;6,755833333333333;7,5;2,0;0,0;0,0;0,0;0,0;0,0;7,0;1,0;31,0;24321,0;6,0;0,0
06/03/2024;MAA021446;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021450;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,936111111111111;0,42194444444444446;0,08888888888888889;0,0;0,3836111111111111;83,42999999999999;27,0;4,936111111111111;4,022500000000001;4,9333;1,0;0,0;0,0;0,0;0,0;1,0;7,0;1,0;26,0;14481,0;0,0;0,0
06/03/2024;MAA021500;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,000555555555556;0,6294444444444445;0,0;0,0;1,0702777777777779;126,69;41,0;8,000555555555556;5,981388888888889;8,0667;2,0;0,0;0,0;0,0;0,0;0,0;8,0;1,0;40,0;21533,0;3,0;0,0
06/03/2024;MAA021507;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021510;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021516;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,436388888888889;0,8483333333333334;0,21;0,0;0,31000000264909533;123,6;40,0;8,436388888888889;6,366110839843749;8,4667;1,0;0,0;0,0;0,0;0,0;0,0;4,0;2,0;40,0;22917,9990234375;7,0;0,0
06/03/2024;MAA021554;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021568;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,32;0,9108333333333334;0,32055555555555554;0,0;0,4702777894337972;123,6;40,0;8,32;6,084166662428114;8,3167;2,0;0,0;0,0;0,0;0,0;0,0;8,0;2,0;39,0;21902,99998474121;4,0;0,0
06/03/2024;MAA021579;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,882777777777777;0,5980555555555556;0,0;0,0;0,9866666666666667;92,69999999999999;30,0;8,882777777777777;7,1930555555555555;8,8333;1,0;0,0;0,0;0,0;0,0;1,0;4,0;2,0;28,0;25895,0;1,0;0,0
06/03/2024;MAA021624;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,967221857706706;0,6988888888888889;0,0;0,0;0,6100000451670753;139,04999999999998;45,0;8,967221857706706;7,6536110263400605;9,0;0,0;0,0;1,0;0,0;0,0;0,0;8,0;1,0;44,0;27552,99969482422;0,0;0,0
06/03/2024;MAA021631;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,051666666666666;0,7563888888888889;0,16416666666666666;0,0;0,8783333333333333;163,76999999999998;53,0;9,051666666666666;7,252777777777778;8,5;2,0;0,0;0,0;0,0;0,0;0,0;8,0;1,0;48,0;26110,0;3,0;0,0
06/03/2024;MAA021642;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,955555555555556;0,8219444444444445;0,11694444444444445;0,0;1,5416666666666667;132,87;43,0;8,955555555555556;6,231944444444444;8,8667;0,0;0,0;0,0;0,0;0,0;2,0;9,0;0,0;40,0;22435,0;1,0;0,0
06/03/2024;MAA021657;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021659;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021662;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,306993136935764;0,35194444444444445;0,0;0,0;0,45037367714775933;101,97;33,0;8,306993136935764;6,908285793728298;8,4;8,0;0,0;0,0;0,0;0,0;3,0;6,0;1,0;33,0;24869,828857421875;0,0;0,0
06/03/2024;MAA021670;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,791111246744792;0,5461111111111111;0,0;0,0;0,4344444274902344;160,68;52,0;8,791111246744792;7,613610975477431;8,5;8,0;0,0;0,0;0,0;0,0;0,0;8,0;1,0;48,0;27408,99951171875;1,0;0,0
06/03/2024;MAA021671;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,094722493489583;0,8308333333333333;0,0;0,0;0,6044444529215495;132,87;43,0;9,094722493489583;7,115000271267361;9,0;2,0;0,0;0,0;0,0;0,0;1,0;6,0;2,0;43,0;25614,0009765625;7,0;0,0
06/03/2024;MAA021681;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,19;0,40444444444444444;0,0;0,0;0,6402777777777777;126,69;41,0;7,19;6,095;7,2333;0,0;0,0;0,0;0,0;0,0;1,0;9,0;0,0;39,0;21942,0;7,0;0,0
06/03/2024;MAA021684;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,965277693006727;0,29305555555555557;0,0775;0,0;0,2861111127005683;92,69999999999999;30,0;6,965277693006727;6,308610627916125;6,95;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;29,0;22710,998260498047;4,0;0,0
06/03/2024;MAA021686;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,051666666666666;0,44055555555555553;1,0125;0,0;0,4433333534664578;117,41999999999999;38,0;9,051666666666666;7,10777804904514;9,0;3,0;0,0;0,0;0,0;0,0;3,0;4,0;2,0;38,0;25588,0009765625;2,0;0,0
06/03/2024;MAA021699;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,640555555555556;0,6008333333333333;0,0;0,0;0,6538888888888889;89,61;29,0;8,640555555555556;7,385833333333333;8,7;2,0;0,0;0,0;0,0;0,0;2,0;3,0;0,0;24,0;26589,0;2,0;0,0
06/03/2024;MAA021702;PAL_ORANGE OPEN;PAL_ORANGE OPEN;10,14156133863661;0,7716666666666666;0,0;0,0;1,3649145168728298;129,78;42,0;10,14156133863661;8,004979765150281;9,0;5,0;0,0;0,0;0,0;0,0;0,0;9,0;1,0;42,0;28817,927154541016;19,0;0,0
06/03/2024;MAA021703;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,490833689371745;0,7236111111111111;0,25;0,0;0,3055555498600006;89,61;29,0;7,490833689371745;6,105555928548178;9,0;3,0;0,0;0,0;0,0;0,0;1,0;3,0;1,0;27,0;21980,001342773438;0,0;0,0
06/03/2024;MAA021705;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021725;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021731;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,023333333333333;0,7013888888888888;0,0;0,0;0,7183333333333334;126,69;41,0;9,023333333333333;7,514166666666667;9,0;2,0;0,0;0,0;0,0;0,0;0,0;8,0;4,0;40,0;27051,0;3,0;0,0
06/03/2024;MAA021767;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,110833146837022;0,0;0,0;0,2688888888888889;0,6363888945182165;132,87;43,0;9,110833146837022;8,199722582499188;9,0;0,0;0,0;0,0;0,0;0,0;1,0;10,0;2,0;40,0;29519,00129699707;1,0;0,0
06/03/2024;MAA021784;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
06/03/2024;MAA021785;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,966944534778595;0,38472222222222224;0,2338888888888889;0,0;0,3922222561306424;105,06;34,0;8,966944534778595;7,398889250556628;8,9667;5,0;0,0;0,0;0,0;0,0;0,0;7,0;1,0;33,0;26636,00130200386;0,0;0,0
06/03/2024;MAA021798;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,733055555555556;0,6269444444444444;0,0;0,0;0,2025;40,17;13,0;4,733055555555556;3,659166666666667;8,1;3,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;13,0;13173,0;1,0;0,0
06/03/2024;MAA021800;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,871944257948133;0,6466666666666666;0,22944444444444445;0,0;0,43027778069178263;163,76999999999998;53,0;8,871944257948133;7,0827774895562055;9,0;13,0;0,0;0,0;0,0;0,0;0,0;15,0;7,0;50,0;25497,998962402344;2,0;0,0
06/03/2024;MAA021802;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,025833333333333;0,5572222222222222;0,31194444444444447;0,0;0,6466666666666666;95,78999999999999;31,0;8,025833333333333;6,51;8,05;2,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;30,0;23436,0;8,0;0,0
06/03/2024;MAA021803;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,5119444444444445;0,1827777777777778;0,20527777777777778;0,0;0,21583333333333332;43,26;14,0;4,5119444444444445;3,5319444444444446;4,5167;0,0;0,0;0,0;0,0;1,0;1,0;2,0;1,0;14,0;12715,0;4,0;0,0
06/03/2024;MAA021806;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,804443901909723;0,48527777777777775;0,33111111111111113;0,0;0,23500000569555496;71,07;23,0;8,804443901909723;7,207778235541449;8,4333;2,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;23,0;25948,00164794922;7,0;0,0
06/03/2024;MAA021808;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,676666666666666;0,47305555555555556;0,0175;0,0;0,41444444444444445;98,88;32,0;8,676666666666666;7,612222222222221;8,3333;4,0;0,0;0,0;0,0;0,0;0,0;6,0;2,0;31,0;27404,0;2,0;0,0
